DestIP,Source,ioc
34.96.165.237,Twitter-[drb_ra],"[#Sliver #C2,#Supershell #C2]"
144.172.122.219,Twitter-[drb_ra],[#C2]
203.161.38.57,Twitter-[drb_ra],[#C2]
45.141.233.131,Twitter-[drb_ra],[#Remcos #C2]
35.163.114.205,Twitter-[drb_ra],[#NetSupportRAT #C2]
51.17.21.189,Twitter-[drb_ra],[#NetSupportRAT #C2]
13.245.111.102,Twitter-[drb_ra],[#NetSupportRAT #C2]
63.179.1.26,Twitter-[drb_ra],[#NetSupportRAT #C2]
157.175.55.36,Twitter-[drb_ra],[#NetSupportRAT #C2]
13.247.190.233,Twitter-[drb_ra],[#NetSupportRAT #C2]
213.163.202.223,Twitter-[drb_ra],[#Interactsh #C2]
101.201.76.1,Twitter-[drb_ra],[#C2 #CobaltStrike]
176.46.152.35,Twitter-[drb_ra],"[#C2 #CobaltStrike,#CobaltStrike #C2]"
114.116.18.42,Twitter-[drb_ra],[#C2 #CobaltStrike]
172.22.2.7,Twitter-[drb_ra],[#CobaltStrike #C2]
123.56.87.43,Twitter-[drb_ra],[#CobaltStrike #C2]
85.175.101.203,Twitter-[drb_ra],[#CobaltStrike #C2]
16.162.4.4,Twitter-[drb_ra],"[#C2 #Supershell,#C2 #Reverse_SSH]"
119.45.1.34,Twitter-[drb_ra],[#C2 #Supershell]
71.85.182.105,Twitter-[drb_ra],[#Qakbot #C2]
86.98.219.194,Twitter-[drb_ra],[#Qakbot #C2]
63.32.110.64,Twitter-[drb_ra],[#C2]
207.180.213.79,Twitter-[drb_ra],[#Havoc #C2]
35.244.127.70,Twitter-[drb_ra],[#Havoc #C2]
18.252.251.213,Twitter-[drb_ra],[#C2 #Deimos]
18.252.216.17,Twitter-[drb_ra],[#C2 #Deimos]
56.228.12.2,Twitter-[drb_ra],[#C2 #Mythic]
54.168.191.225,Twitter-[drb_ra],[#C2 #Brute_Ratel_C4]
91.236.116.139,Twitter-[drb_ra],[#C2]
206.162.22.75,Twitter-[drb_ra],[#C2 #Hak5_Cloud_C2]
206.123.145.241,Twitter-[drb_ra],[#C2 #Remcos]
95.217.190.166,Twitter-[drb_ra],[#C2 #Remcos]
172.245.253.10,Twitter-[drb_ra],[#C2 #Reverse_SSH]
16.62.240.47,Twitter-[drb_ra],[#NetSupportRAT #C2]
51.112.47.23,Twitter-[drb_ra],[#NetSupportRAT #C2]
93.198.188.234,Twitter-[drb_ra],[#NetSupportRAT #C2]
18.175.149.170,Twitter-[drb_ra],[#NetSupportRAT #C2]
54.78.57.178,Twitter-[drb_ra],[#NetSupportRAT #C2]
43.208.192.188,Twitter-[drb_ra],[#NetSupportRAT #C2]
35.156.214.186,Twitter-[drb_ra],[#NetSupportRAT #C2]
34.222.124.155,Twitter-[drb_ra],[#NetSupportRAT #C2]
172.111.248.130,Twitter-[drb_ra],[#AsyncRAT #C2]
207.231.111.84,Twitter-[drb_ra],[#AsyncRAT #C2]
157.254.165.199,Twitter-[drb_ra],[#AsyncRAT #C2]
45.32.92.170,Twitter-[drb_ra],[#Interactsh #C2]
124.221.116.169,Twitter-[drb_ra],[#CobaltStrike #C2]
139.155.104.147,Twitter-[drb_ra],"[#CobaltStrike #C2,#C2 #CobaltStrike]"
47.245.61.75,Twitter-[drb_ra],"[#CobaltStrike #C2,#C2 #CobaltStrike]"
154.216.157.235,Twitter-[drb_ra],"[#CobaltStrike #C2,#C2 #CobaltStrike]"
101.42.187.157,Twitter-[drb_ra],"[#C2 #CobaltStrike,#CobaltStrike #C2]"
104.168.64.199,Twitter-[drb_ra],[#C2 #CobaltStrike]
42.192.212.68,Twitter-[drb_ra],[#C2 #CobaltStrike]
210.36.97.72,Twitter-[drb_ra],[#CobaltStrike #C2]
45.135.193.2,Twitter-[sicehice],[]
176.65.148.203,Twitter-[sicehice],[]
80.75.212.83,Twitter-[sicehice],[#log4j]
46.8.231.224,Twitter-[sicehice],[#log4j]
102.117.162.135,Twitter-[drb_ra],[#C2 #Mythic]
172.236.108.193,Twitter-[drb_ra],[#Sliver #C2]
43.143.97.240,Twitter-[drb_ra],[#Sliver #C2]
45.141.215.14,Twitter-[drb_ra],[#Sliver #C2]
45.137.99.133,Twitter-[drb_ra],[#Sliver #C2]
86.54.42.73,Twitter-[drb_ra],[#Sliver #C2]
46.183.223.75,Twitter-[drb_ra],[#C2 #AsyncRAT]
172.94.126.28,Twitter-[drb_ra],[#C2 #AsyncRAT]
31.97.59.58,Twitter-[drb_ra],[#C2 #Interactsh]
43.160.252.15,Twitter-[drb_ra],"[#C2 #Supershell,#C2]"
118.161.1.151,Twitter-[drb_ra],[#C2 #Qakbot]
80.78.25.217,Twitter-[drb_ra],[#C2 #Mythic]
93.82.28.127,"Twitter-[drb_ra,skocherhan]","[#C2,]"
43.207.83.12,"Twitter-[threatquery,drb_ra]","[#malware #C2 #NetSupportRAT,#NetSupportRAT #C2]"
185.196.8.118,"Twitter-[solostalking,skocherhan]",[]
45.86.155.150,Twitter-[suyog41],[#stealer]
83.217.209.205,Twitter-[Fact_Finder03],[#stealer]
185.244.50.145,Twitter-[Fact_Finder03],[#stealer]
217.144.189.8,Twitter-[Fact_Finder03],[#stealer]
185.163.45.97,Twitter-[skocherhan],[#NetSupport]
45.141.59.44,Twitter-[skocherhan],[#C2]
101.99.92.182,Twitter-[skocherhan],[#C2]
119.29.236.125,Twitter-[drb_ra],[#C2 #CobaltStrike]
111.230.161.5,Twitter-[drb_ra],"[#C2 #CobaltStrike,#CobaltStrike #C2]"
193.112.84.248,Twitter-[drb_ra],[#C2 #CobaltStrike]
42.194.154.53,Twitter-[drb_ra],[#C2 #CobaltStrike]
124.223.79.218,Twitter-[drb_ra],[#C2 #CobaltStrike]
47.117.179.86,Twitter-[drb_ra],[#C2 #CobaltStrike]
39.104.81.39,Twitter-[drb_ra],[#C2 #CobaltStrike]
101.126.17.8,Twitter-[drb_ra],[#C2 #CobaltStrike]
42.51.34.56,Twitter-[drb_ra],[#C2 #CobaltStrike]
45.144.137.60,Twitter-[drb_ra],[#C2 #CobaltStrike]
141.164.49.253,Twitter-[drb_ra],[#C2 #CobaltStrike]
167.160.161.254,Twitter-[drb_ra],[#Remcos #C2]
185.8.104.8,Twitter-[drb_ra],[#Remcos #C2]
43.199.163.222,Twitter-[drb_ra],[#NetSupportRAT #C2]
15.185.176.62,Twitter-[drb_ra],[#NetSupportRAT #C2]
46.4.162.13,Twitter-[drb_ra],[#AsyncRAT #C2]
186.190.211.108,Twitter-[drb_ra],[#AsyncRAT #C2]
38.102.87.235,Twitter-[drb_ra],[#C2 #Interactsh]
45.145.228.142,Twitter-[drb_ra],"[#Supershell #C2,#C2 #Reverse_SSH]"
118.195.157.204,Twitter-[drb_ra],[#Supershell #C2]
35.181.43.130,Twitter-[drb_ra],[#C2 #Havoc]
45.91.201.244,Twitter-[drb_ra],[#C2 #Havoc]
76.6.26.222,Twitter-[drb_ra],[#C2 #Deimos]
34.61.193.219,Twitter-[drb_ra],[#C2 #Mythic]
140.84.160.190,Twitter-[drb_ra],[#C2 #Mythic]
64.176.61.71,Twitter-[drb_ra],[#Sliver #C2]
34.155.6.13,Twitter-[drb_ra],[#Sliver #C2]
175.178.104.252,Twitter-[drb_ra],[#C2 #CobaltStrike]
106.12.215.229,Twitter-[drb_ra],[#C2 #CobaltStrike]
47.111.74.144,Twitter-[drb_ra],[#C2 #CobaltStrike]
119.45.11.145,Twitter-[drb_ra],[#C2 #CobaltStrike]
117.72.179.59,Twitter-[drb_ra],[#C2 #CobaltStrike]
12.101.0.45,Twitter-[skocherhan],[]
39.40.146.191,Twitter-[drb_ra],[#Qakbot #C2]
216.238.83.34,Twitter-[drb_ra],[#C2 #Bianlian]
76.223.6.48,Twitter-[drb_ra],[#Deimos #C2]
194.58.68.191,Twitter-[drb_ra],[#Deimos #C2]
23.94.2.163,Twitter-[drb_ra],[#C2 #Sliver]
18.188.97.119,Twitter-[drb_ra],[#C2 #Sliver]
147.124.215.2,Twitter-[drb_ra],[#C2 #Remcos]
196.251.69.245,Twitter-[drb_ra],[#C2 #Remcos]
206.123.152.39,Twitter-[drb_ra],[#C2 #Remcos]
198.23.175.45,Twitter-[drb_ra],[#C2 #Remcos]
45.138.16.91,Twitter-[drb_ra],[#C2 #Remcos]
196.251.86.186,Twitter-[drb_ra],[#C2 #Remcos]
51.44.83.45,Twitter-[drb_ra],[#C2 #NetSupportRAT]
182.52.120.78,Twitter-[drb_ra],[#C2 #NetSupportRAT]
93.232.100.194,Twitter-[drb_ra],[#C2 #NetSupportRAT]
185.73.114.229,Twitter-[drb_ra],[#C2 #AsyncRAT]
115.77.9.121,Twitter-[drb_ra],[#C2 #AsyncRAT]
45.191.66.77,Twitter-[skocherhan],[]
113.44.139.80,Twitter-[drb_ra],"[#C2 #CobaltStrike,#CobaltStrike #C2]"
123.56.203.56,Twitter-[drb_ra],[#C2 #CobaltStrike]
70.153.73.172,Twitter-[drb_ra],[#C2 #CobaltStrike]
180.76.55.45,Twitter-[drb_ra],[#C2 #CobaltStrike]
172.174.82.132,Twitter-[harugasumi],[]
188.114.96.3,"Twitter-[Fact_Finder03,skocherhan]",[#stealer]
39.99.244.83,Twitter-[drb_ra],[#C2 #Havoc]
18.254.255.99,Twitter-[drb_ra],[#Deimos #C2]
47.111.1.101,Twitter-[drb_ra],[#Mythic #C2]
45.150.108.175,Twitter-[drb_ra],[#Mythic #C2]
51.91.248.230,Twitter-[drb_ra],[#Mythic #C2]
65.109.169.219,Twitter-[drb_ra],[#Mythic #C2]
45.252.249.223,Twitter-[drb_ra],[#Sliver #C2]
45.66.248.184,Twitter-[drb_ra],[#Sliver #C2]
107.175.233.90,Twitter-[drb_ra],[#C2 #Sliver]
166.108.232.68,Twitter-[drb_ra],[#C2 #Sliver]
167.172.188.68,Twitter-[drb_ra],[#C2 #Sliver]
213.111.148.83,Twitter-[drb_ra],[#C2 #Sliver]
185.183.84.191,Twitter-[drb_ra],[#C2]
45.84.227.95,Twitter-[drb_ra],[#C2]
13.208.32.85,Twitter-[drb_ra],[#C2 #NetSupportRAT]
13.51.176.77,Twitter-[drb_ra],[#C2 #NetSupportRAT]
185.49.126.83,Twitter-[drb_ra],[#C2 #AsyncRAT]
95.111.203.254,Twitter-[drb_ra],[#C2 #Interactsh]
139.159.238.207,Twitter-[drb_ra],"[#C2 #Supershell,#Reverse_SSH #C2]"
185.242.5.90,Twitter-[drb_ra],"[#C2 #Dcrat,#AsyncRAT #C2]"
46.246.212.103,Twitter-[drb_ra],[#C2 #Qakbot]
107.173.9.50,Twitter-[drb_ra],[#C2 #Havoc]
80.149.60.140,Twitter-[drb_ra],[#C2 #Havoc]
60.205.3.34,Twitter-[drb_ra],[#C2]
196.251.84.137,Twitter-[skocherhan],[#Xworm]
83.143.112.163,Twitter-[skocherhan],[#Xworm]
74.208.79.7,Twitter-[James_inthe_box],[]
23.95.61.136,Twitter-[drb_ra],[#CobaltStrike #C2]
47.237.86.35,Twitter-[drb_ra],[#CobaltStrike #C2]
46.101.246.74,"Twitter-[drb_ra,PrakkiSathwik]","[#Mythic #C2,#phishing #Mythic #C2 #APT]"
34.1.135.57,Twitter-[drb_ra],[#Mythic #C2]
139.162.190.174,Twitter-[drb_ra],[#Mythic #C2]
194.182.86.110,Twitter-[drb_ra],[#Mythic #C2]
165.227.143.23,Twitter-[drb_ra],[#Mythic #C2]
68.183.113.240,Twitter-[drb_ra],[#Sliver #C2]
144.126.198.202,Twitter-[drb_ra],[#Sliver #C2]
35.199.30.104,Twitter-[drb_ra],[#Sliver #C2]
191.17.238.190,Twitter-[drb_ra],[#Sliver #C2]
170.64.232.216,Twitter-[drb_ra],[#Sliver #C2]
169.239.130.96,Twitter-[drb_ra],[#Sliver #C2]
162.215.222.185,Twitter-[drb_ra],[#Sliver #C2]
34.254.158.94,Twitter-[drb_ra],[#NetSupportRAT #C2]
16.63.137.205,Twitter-[drb_ra],[#NetSupportRAT #C2]
16.51.151.204,Twitter-[drb_ra],[#NetSupportRAT #C2]
139.180.219.116,Twitter-[drb_ra],[#Interactsh #C2]
34.245.156.125,Twitter-[drb_ra],[#Interactsh #C2]
52.30.120.127,Twitter-[drb_ra],[#Interactsh #C2]
34.245.3.117,Twitter-[drb_ra],[#Interactsh #C2]
34.244.163.16,Twitter-[drb_ra],[#Interactsh #C2]
123.253.111.23,Twitter-[drb_ra],[#C2 #Supershell]
103.141.50.146,Twitter-[drb_ra],[#Qakbot #C2]
86.126.224.214,Twitter-[drb_ra],[#Qakbot #C2]
65.20.82.213,Twitter-[drb_ra],[#C2]
185.250.207.163,Twitter-[drb_ra],[#Havoc #C2]
93.95.231.28,Twitter-[drb_ra],[#Havoc #C2]
145.223.69.2,Twitter-[drb_ra],[#Havoc #C2]
158.255.213.22,Twitter-[drb_ra],[#C2]
217.156.123.93,"Twitter-[drb_ra,FalconFeedsio]","[#Remcos #C2,]"
15.188.146.16,Twitter-[drb_ra],[#NetSupportRAT #C2]
46.202.186.194,"Twitter-[skocherhan,ShadowChasing1]",[#APT]
43.224.34.90,Twitter-[drb_ra],[#CobaltStrike #C2]
161.97.149.235,Twitter-[drb_ra],[#C2]
47.120.48.100,Twitter-[drb_ra],[#C2]
199.59.243.160,Twitter-[1ZRR4H],[]
106.14.1.192,Twitter-[threatquery],[#C2 #malware]
103.59.160.219,"Twitter-[threatquery,SarlackLab,K_N1kolenko]","[#C2 #malware,#C2 #RedLine,#Xworm #RAT]"
60.205.165.173,Twitter-[drb_ra],[#CobaltStrike #C2]
107.149.192.54,Twitter-[drb_ra],[#CobaltStrike #C2]
45.93.28.105,Twitter-[drb_ra],[#CobaltStrike #C2]
45.87.213.227,Twitter-[skocherhan],[]
182.2.79.164,Twitter-[skocherhan],[]
45.141.56.114,Twitter-[skocherhan],[]
45.133.216.15,Twitter-[skocherhan],[]
185.234.247.20,Twitter-[skocherhan],[]
43.250.173.179,Twitter-[skocherhan],[]
66.63.187.164,"Twitter-[SarlackLab,skocherhan]","[#C2,#AsyncRAT]"
209.54.102.152,Twitter-[SarlackLab],[#C2 #RedLine]
147.45.222.249,Twitter-[SarlackLab],[#C2 #RedLine]
178.250.188.181,Twitter-[SarlackLab],[#C2 #RedLine]
147.185.221.30,Twitter-[SarlackLab],"[#C2 #Njrat,#Njrat #C2,#NanoCore #C2]"
149.104.2.7,Twitter-[Cyberteam008],[#malware #APT]
185.241.208.170,Twitter-[drb_ra],"[#C2 #Sliver,#Remcos #C2]"
104.131.2.26,Twitter-[drb_ra],[#C2 #Sliver]
142.93.62.88,Twitter-[drb_ra],[#C2 #Sliver]
109.172.87.64,Twitter-[drb_ra],[#C2 #Sliver]
15.235.61.90,Twitter-[drb_ra],[#C2 #Interactsh]
146.19.215.141,Twitter-[drb_ra],[#C2 #Dcrat]
149.109.82.74,Twitter-[drb_ra],[#C2 #Qakbot]
139.180.136.101,Twitter-[drb_ra],[#C2]
34.100.150.65,Twitter-[drb_ra],[#C2 #Havoc]
51.89.229.188,Twitter-[drb_ra],[#C2 #Deimos]
54.36.163.184,Twitter-[drb_ra],[#C2 #Deimos]
182.30.92.214,Twitter-[drb_ra],[#C2 #Deimos]
182.30.92.201,Twitter-[drb_ra],[#C2 #Deimos]
34.198.206.81,Twitter-[drb_ra],[#C2 #Deimos]
102.117.167.7,Twitter-[drb_ra],[#C2 #Mythic]
46.101.158.51,Twitter-[drb_ra],"[#C2 #Mythic,#Sliver #C2]"
184.83.83.47,Twitter-[drb_ra],[#C2 #Mythic]
164.92.224.52,Twitter-[drb_ra],"[#C2,#Sliver #C2]"
185.96.166.113,Twitter-[drb_ra],[#C2 #Remcos]
167.160.161.198,Twitter-[drb_ra],[#C2 #Remcos]
47.245.59.94,Twitter-[drb_ra],[#C2 #Reverse_SSH]
181.12.248.204,Twitter-[drb_ra],[#C2 #NetSupportRAT]
18.61.119.224,Twitter-[drb_ra],[#C2 #NetSupportRAT]
13.114.15.139,Twitter-[drb_ra],[#C2 #NetSupportRAT]
102.96.170.230,Twitter-[drb_ra],[#C2 #NetSupportRAT]
93.232.99.226,Twitter-[drb_ra],[#C2 #NetSupportRAT]
18.153.210.162,Twitter-[drb_ra],[#C2 #NetSupportRAT]
45.74.8.89,Twitter-[drb_ra],[#C2 #AsyncRAT]
124.198.132.250,Twitter-[drb_ra],[#C2 #AsyncRAT]
45.74.16.89,Twitter-[drb_ra],[#C2 #AsyncRAT]
172.111.248.132,Twitter-[drb_ra],[#C2 #AsyncRAT]
18.201.249.69,Twitter-[drb_ra],[#C2 #Interactsh]
178.128.212.39,Twitter-[drb_ra],[#C2 #CobaltStrike]
185.117.0.206,Twitter-[ShanHolo],[#opendir #malware]
72.10.160.162,Twitter-[skocherhan],[]
94.242.61.116,Twitter-[ShadowChasing1],[]
220.158.233.40,Twitter-[galkofahi],[#Rhadamanthys #opendir #Xworm #malware #stealer]
185.196.8.26,Twitter-[galkofahi],[#Rhadamanthys #opendir #Xworm #malware #stealer]
107.174.147.15,Twitter-[drb_ra],[#CobaltStrike #C2]
45.143.92.81,Twitter-[drb_ra],[#CobaltStrike #C2]
156.246.0.0,Twitter-[SarlackLab],[]
124.220.0.0,Twitter-[SarlackLab],"[,#C2]"
43.136.0.0,Twitter-[SarlackLab],"[,#C2]"
38.128.0.0,Twitter-[SarlackLab],"[,#C2]"
101.42.0.0,Twitter-[SarlackLab],"[,#C2]"
106.52.0.0,Twitter-[SarlackLab],"[,#C2]"
47.92.0.0,Twitter-[SarlackLab],"[,#C2]"
39.104.0.0,Twitter-[SarlackLab],"[,#C2]"
111.229.0.0,Twitter-[SarlackLab],[]
167.160.161.0,Twitter-[SarlackLab],[]
16.64.41.204,Twitter-[drb_ra],[#Deimos #C2]
18.253.92.151,Twitter-[drb_ra],[#Deimos #C2]
13.248.147.218,Twitter-[drb_ra],[#Deimos #C2]
16.64.38.46,Twitter-[drb_ra],[#Deimos #C2]
163.172.234.31,Twitter-[drb_ra],[#Mythic #C2]
102.117.165.12,Twitter-[drb_ra],[#Mythic #C2]
144.172.101.181,Twitter-[drb_ra],[#Mythic #C2]
164.92.238.177,"Twitter-[drb_ra,PrakkiSathwik]","[#Mythic #C2,#phishing #Mythic #C2 #APT]"
43.205.82.171,Twitter-[drb_ra],[#Sliver #C2]
46.101.206.226,Twitter-[drb_ra],[#Sliver #C2]
34.40.62.12,Twitter-[drb_ra],[#Sliver #C2]
198.135.51.107,Twitter-[drb_ra],[#Remcos #C2]
206.123.149.194,Twitter-[drb_ra],[#Remcos #C2]
109.230.231.31,Twitter-[drb_ra],[#Remcos #C2]
173.249.28.102,Twitter-[drb_ra],[#Remcos #C2]
31.40.212.38,Twitter-[drb_ra],[#C2]
207.180.246.14,Twitter-[drb_ra],[#C2]
51.84.68.56,Twitter-[drb_ra],[#NetSupportRAT #C2]
13.127.250.197,Twitter-[drb_ra],[#NetSupportRAT #C2]
18.61.48.54,Twitter-[drb_ra],[#NetSupportRAT #C2]
172.94.1.232,Twitter-[drb_ra],[#AsyncRAT #C2]
92.249.61.30,Twitter-[drb_ra],[#AsyncRAT #C2]
185.196.10.29,Twitter-[drb_ra],[#AsyncRAT #C2]
54.77.30.65,Twitter-[drb_ra],[#Interactsh #C2]
23.94.136.226,Twitter-[drb_ra],[#Interactsh #C2]
35.228.18.60,Twitter-[drb_ra],[#Evilginx #EvilGoPhish #C2]
188.4.60.216,Twitter-[drb_ra],[#Qakbot #C2]
44.245.0.39,Twitter-[drb_ra],[#Havoc #C2]
45.9.2.12,Twitter-[drb_ra],[#Deimos #C2]
173.81.180.59,Twitter-[drb_ra],[#Hak5_Cloud_C2 #C2]
51.195.148.62,Twitter-[drb_ra],[#Hak5_Cloud_C2 #C2]
34.147.156.134,Twitter-[drb_ra],[#C2]
116.202.44.220,Twitter-[setThreatTitle],[]
83.147.255.219,Twitter-[setThreatTitle],[]
116.203.165.217,Twitter-[threatquery],[#C2 #malware]
101.34.66.77,Twitter-[drb_ra],"[#C2 #CobaltStrike,#CobaltStrike #C2]"
43.138.22.149,Twitter-[drb_ra],"[#C2 #CobaltStrike,#CobaltStrike #C2]"
110.41.12.167,Twitter-[drb_ra],[#C2 #CobaltStrike]
47.105.51.165,Twitter-[drb_ra],[#C2 #Sliver]
85.102.13.26,Twitter-[drb_ra],[#AsyncRAT #C2]
172.81.62.139,Twitter-[drb_ra],"[#AsyncRAT #C2,#Remcos #C2]"
199.248.230.143,Twitter-[drb_ra],[#Interactsh #C2]
34.86.231.233,Twitter-[drb_ra],[#Interactsh #C2]
85.208.84.56,Twitter-[drb_ra],[#Pegasus #C2 #Hookbot]
54.242.171.49,Twitter-[drb_ra],[#Havoc #C2]
181.174.164.139,Twitter-[drb_ra],[#Havoc #C2]
111.90.151.59,Twitter-[drb_ra],[#Mythic #C2]
91.99.136.143,Twitter-[drb_ra],[#C2]
47.107.234.40,Twitter-[drb_ra],[#Reverse_SSH #C2]
13.232.71.100,Twitter-[drb_ra],[#C2 #NetSupportRAT]
130.164.181.230,Twitter-[drb_ra],[#C2 #NetSupportRAT]
102.100.73.246,Twitter-[drb_ra],[#C2 #NetSupportRAT]
158.247.242.206,Twitter-[Cyberteam008],[#APT #Kimsuky #malware]
158.247.230.196,Twitter-[Cyberteam008],[#APT #Kimsuky #malware]
158.247.249.46,Twitter-[Cyberteam008],[#APT #Kimsuky #malware]
158.247.204.137,Twitter-[Cyberteam008],[#APT #Kimsuky #malware]
94.131.108.94,Twitter-[teamcymru_S2],[]
170.238.45.40,Twitter-[drb_ra],[#C2 #Sliver]
139.59.44.30,Twitter-[drb_ra],[#C2 #Sliver]
198.7.124.59,Twitter-[drb_ra],[#C2 #Sliver]
85.198.82.179,Twitter-[drb_ra],[#C2 #Sliver]
117.50.172.208,Twitter-[drb_ra],[#C2 #EvilGoPhish #Evilginx]
102.209.118.14,Twitter-[drb_ra],[#C2 #Havoc]
89.117.123.250,Twitter-[drb_ra],[#C2 #Havoc]
47.117.12.211,Twitter-[drb_ra],[#C2 #Havoc]
18.252.140.23,Twitter-[drb_ra],[#C2 #Deimos]
15.200.139.55,Twitter-[drb_ra],[#C2 #Deimos]
54.184.56.60,Twitter-[drb_ra],[#C2 #Deimos]
87.228.114.68,Twitter-[drb_ra],[#C2 #Mythic]
109.196.100.217,Twitter-[drb_ra],[#C2 #Mythic]
45.78.225.208,Twitter-[drb_ra],[#C2 #Mythic]
212.193.2.162,Twitter-[drb_ra],[#C2]
206.189.111.244,Twitter-[drb_ra],[#C2]
176.32.38.168,Twitter-[drb_ra],[#C2]
16.51.166.161,Twitter-[drb_ra],[#C2 #NetSupportRAT]
34.23.44.248,Twitter-[drb_ra],[#C2 #AsyncRAT]
34.250.176.156,Twitter-[drb_ra],[#C2 #Interactsh]
64.188.76.192,Twitter-[threatquery],[#malware #C2]
104.207.140.146,Twitter-[threatquery],[#malware #C2]
31.31.197.16,Twitter-[threatquery],[#malware #C2]
176.46.152.46,"Twitter-[SarlackLab,drb_ra,ViriBack,FalconFeedsio]","[#RedLine #C2,#AsyncRAT #C2,#malware,]"
95.164.55.176,Twitter-[JAMESWT_WT],[]
87.228.17.73,Twitter-[drb_ra],[#Deimos #C2]
49.207.177.87,Twitter-[drb_ra],[#Mythic #C2]
38.54.13.56,Twitter-[drb_ra],[#Mythic #C2]
68.168.222.171,Twitter-[drb_ra],[#Mythic #C2]
149.28.255.228,Twitter-[drb_ra],[#C2 #Sliver]
45.38.20.58,Twitter-[drb_ra],[#C2 #Sliver]
123.55.210.143,Twitter-[drb_ra],[#C2 #Sliver]
120.53.122.68,Twitter-[drb_ra],[#C2 #Sliver]
50.116.10.29,Twitter-[drb_ra],[#C2 #Sliver]
79.72.10.125,Twitter-[drb_ra],[#C2 #Sliver]
103.47.130.195,Twitter-[drb_ra],[#C2]
212.162.149.164,Twitter-[drb_ra],[#Remcos #C2]
167.86.89.37,Twitter-[drb_ra],[#Remcos #C2]
54.64.166.20,Twitter-[drb_ra],[#C2 #NetSupportRAT]
157.175.188.83,Twitter-[drb_ra],[#C2 #NetSupportRAT]
54.255.225.255,Twitter-[drb_ra],[#C2 #NetSupportRAT]
18.231.52.182,Twitter-[drb_ra],[#C2 #NetSupportRAT]
15.237.190.215,Twitter-[drb_ra],[#C2 #NetSupportRAT]
